Ticker,Benefit Category,Benefit Description,desc_lower,cat_lower,Screen,IconName
AMD,Home,Adoption Assistance,adoption assistance,home,office,child3
AMD,Home,Fertility Assistance,fertility assistance,home,office,child3
AMD,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
AMD,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
AMD,Financial & Retirement,"401k $5,400","401k $5,400",financial & retirement,office,roth3
AMD,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
AMD,Perks & Discounts,Employee Credit,employee credit,perks & discounts,other,
AMD,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
AMD,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
AMD,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
AMD,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
AMD,Other,Donation Match,donation match,other,other,
AMD,Other,Volunteer Time Off,volunteer time off,other,other,
NFLX,"Insurance, Health, & Wellness","Free Lunch $2,600","free lunch $2,600","insurance, health, & wellness",food,lunch
NFLX,"Insurance, Health, & Wellness",Gender Neutral Bathrooms,gender neutral bathrooms,"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym2
NFLX,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
NFLX,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness","Free Breakfast $2,600","free breakfast $2,600","insurance, health, & wellness",food,breakfast
NFLX,"Insurance, Health, & Wellness",Free Drinks $365,free drinks $365,"insurance, health, & wellness",food,drink
NFLX,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
NFLX,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness",On-Site Fitness Classes,on-site fitness classes,"insurance, health, & wellness",office,gym2
NFLX,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
NFLX,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
NFLX,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
NFLX,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
NFLX,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
NFLX,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
NFLX,"Insurance, Health, & Wellness",Custom Work Station,custom work station,"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness",On-Site Clinic,on-site clinic,"insurance, health, & wellness",other,
NFLX,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
NFLX,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
NFLX,Home,On-Site Employee Mall,on-site employee mall,home,other,
NFLX,Home,Relocation Bonus,relocation bonus,home,other,
NFLX,Home,Company Phones,company phones,home,office,phone2
NFLX,Home,On-Site Laundry,on-site laundry,home,other,
NFLX,Home,Phone Bill Reimbursement,phone bill reimbursement,home,office,phone2
NFLX,Home,Military Leave,military leave,home,other,
NFLX,Home,Adoption Assistance,adoption assistance,home,office,child3
NFLX,Home,Remote Work,remote work,home,other,
NFLX,Home,Fertility Assistance,fertility assistance,home,office,child3
NFLX,Financial & Retirement,Mega Backdoor Roth,mega backdoor roth,financial & retirement,office,roth3
NFLX,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
NFLX,Financial & Retirement,"401k $4,800","401k $4,800",financial & retirement,office,roth3
NFLX,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
NFLX,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
NFLX,Transportation,Transport allowance,transport allowance,transportation,transportation,transport
NFLX,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
NFLX,Other,Pet Friendly Workplace,pet friendly workplace,other,office,pet friendly WORKPLACE
NFLX,Other,Donation Match,donation match,other,other,
NFLX,Other,Family Care,family care,other,other,
NFLX,Other,Serious Injury,serious injury,other,other,
LRCX,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
LRCX,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
LRCX,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
LRCX,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
LRCX,"Insurance, Health, & Wellness",Custom Work Station,custom work station,"insurance, health, & wellness",other,
LRCX,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $500,gym / wellness reimbursement $500,"insurance, health, & wellness",office,gym1
LRCX,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
LRCX,"Insurance, Health, & Wellness",Pet Insurance,pet insurance,"insurance, health, & wellness",insurance,PET INSURANCE
LRCX,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
LRCX,"Insurance, Health, & Wellness","Health Savings Account (HSA) $1,300","health savings account (hsa) $1,300","insurance, health, & wellness",other,
LRCX,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
LRCX,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
LRCX,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
LRCX,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
LRCX,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
LRCX,Home,Adoption Assistance,adoption assistance,home,office,child3
LRCX,Home,Fertility Assistance,fertility assistance,home,office,child3
LRCX,Home,Bereavement Leave,bereavement leave,home,other,
LRCX,Home,Remote Work,remote work,home,other,
LRCX,Financial & Retirement,"401k $3,600","401k $3,600",financial & retirement,office,roth3
LRCX,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
LRCX,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
LRCX,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
ADBE,"Insurance, Health, & Wellness",Custom Work Station,custom work station,"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym3
ADBE,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
ADBE,"Insurance, Health, & Wellness",On-Site Fitness Classes,on-site fitness classes,"insurance, health, & wellness",office,gym3
ADBE,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
ADBE,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
ADBE,"Insurance, Health, & Wellness",Free Drinks $365,free drinks $365,"insurance, health, & wellness",food,drink
ADBE,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
ADBE,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
ADBE,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
ADBE,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
ADBE,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
ADBE,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement $500,gym / wellness reimbursement $500,"insurance, health, & wellness",office,gym3
ADBE,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym3
ADBE,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
ADBE,"Insurance, Health, & Wellness",Pet Insurance,pet insurance,"insurance, health, & wellness",insurance,PET INSURANCE
ADBE,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness",Sabbatical,sabbatical,"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness","Free Dinner $2,600","free dinner $2,600","insurance, health, & wellness",food,dinner
ADBE,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
ADBE,"Insurance, Health, & Wellness",Gender Neutral Bathrooms,gender neutral bathrooms,"insurance, health, & wellness",other,
ADBE,"Insurance, Health, & Wellness","Free Lunch $2,600","free lunch $2,600","insurance, health, & wellness",food,lunch
ADBE,"Insurance, Health, & Wellness",Health Savings Account (HSA) $800,health savings account (hsa) $800,"insurance, health, & wellness",other,
ADBE,Home,Adoption Assistance,adoption assistance,home,office,child3
ADBE,Home,Immigration Assistance,immigration assistance,home,other,
ADBE,Home,On-Site Employee Mall,on-site employee mall,home,other,
ADBE,Home,Company Phones,company phones,home,office,phone2
ADBE,Home,Fertility Assistance,fertility assistance,home,office,child3
ADBE,Home,Business Travel Insurance,business travel insurance,home,insurance,business travel
ADBE,Home,Phone Bill Reimbursement,phone bill reimbursement,home,office,phone2
ADBE,Home,Remote Work,remote work,home,other,
ADBE,Home,Military Leave,military leave,home,other,
ADBE,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
ADBE,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
ADBE,Financial & Retirement,"401k $3,600","401k $3,600",financial & retirement,office,roth3
ADBE,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
ADBE,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
ADBE,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
ADBE,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
ADBE,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
ADBE,Transportation,Regional transit system,regional transit system,transportation,transportation,transit
ADBE,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
ADBE,Transportation,Transport allowance,transport allowance,transportation,transportation,transport
ADBE,Other,Donation Match,donation match,other,other,
ADBE,Other,Volunteer Time Off,volunteer time off,other,other,
ADBE,Other,Referral Bonus,referral bonus,other,other,
ADBE,Other,Childcare/Babysitting Reimbursement,childcare/babysitting reimbursement,other,other,
ADBE,Other,Family Sickness Leave,family sickness leave,other,other,
